Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm),State,,,,,,,
KS0307145001WRCO1,WR,305,Atrazine,R,1246,5,T,I,,,H,O,901,34,,KS,3,7,14,50,1,WR,CO1
KS0307145002WRCO1,WR,283,Metolachlor,A,54,5,T,I,,,H,O,901,34,,KS,3,7,14,50,2,WR,CO1
KS0307225002WRCO1,WR,283,Metolachlor,A,29,5,T,I,,,H,O,901,34,,KS,3,7,22,50,2,WR,CO1
KS0307245001WRCO1,WR,283,Metolachlor,A,45,5,T,I,,,H,O,901,34,,KS,3,7,24,50,1,WR,CO1
KS0307245001WRCO1,WR,807,Acetochlor,A,17,10,T,I,,Q ,H,O,901,34,,KS,3,7,24,50,1,WR,CO1
KS0307245001WRCO1,WR,305,Atrazine,R,626,5,T,I,,,H,O,901,34,,KS,3,7,24,50,1,WR,CO1
KS0307285001WRCO1,WR,807,Acetochlor,A,36,10,T,I,,,H,O,901,34,,KS,3,7,28,50,1,WR,CO1
KS0307285001WRCO1,WR,283,Metolachlor,A,8,5,T,I,,Q ,,O,901,34,,KS,3,7,28,50,1,WR,CO1
KS0307295002WRCO1,WR,283,Metolachlor,A,28,5,T,I,,,H,O,901,34,,KS,3,7,29,50,2,WR,CO1
KS0308045001WRCO1,WR,305,Atrazine,R,275,5,T,I,,,H,O,901,34,,KS,3,8,4,50,1,WR,CO1
KS0308045001WRCO1,WR,964,Desethyl atrazine,R,131,25,T,I,,,H,O,901,34,,KS,3,8,4,50,1,WR,CO1
KS0308045001WRCO1,WR,807,Acetochlor,A,57,10,T,I,,,H,O,901,34,,KS,3,8,4,50,1,WR,CO1
KS0308055002WRCO1,WR,283,Metolachlor,A,92,5,T,I,,,H,O,901,34,,KS,3,8,5,50,2,WR,CO1
KS0308125002WRCO1,WR,964,Desethyl atrazine,R,102,25,T,I,,,H,O,901,34,,KS,3,8,12,50,2,WR,CO1
KS0308125002WRCO1,WR,283,Metolachlor,A,23,5,T,I,,,H,O,901,34,,KS,3,8,12,50,2,WR,CO1
KS0308185001WRCO1,WR,807,Acetochlor,A,17,10,T,I,,Q ,H,O,901,34,,KS,3,8,18,50,1,WR,CO1
KS0308185001WRCO1,WR,283,Metolachlor,A,8,5,T,I,,Q ,H,O,901,34,,KS,3,8,18,50,1,WR,CO1
KS0308185001WRCO1,WR,305,Atrazine,R,260,5,T,I,,,H,O,901,34,,KS,3,8,18,50,1,WR,CO1
KS0308185002WRCO1,WR,964,Desethyl atrazine,R,94,25,T,I,,,H,O,901,34,,KS,3,8,18,50,2,WR,CO1
KS0308185002WRCO1,WR,283,Metolachlor,A,23,5,T,I,,,H,O,901,34,,KS,3,8,18,50,2,WR,CO1
KS0308255001WRCO1,WR,964,Desethyl atrazine,R,190,25,T,I,,,H,O,901,34,,KS,3,8,25,50,1,WR,CO1
KS0308255001WRCO1,WR,283,Metolachlor,A,8,5,T,I,,Q ,H,O,901,34,,KS,3,8,25,50,1,WR,CO1
KS0308255002WRCO1,WR,305,Atrazine,R,165,5,T,I,,,H,O,901,34,,KS,3,8,25,50,2,WR,CO1
KS0308255002WRCO1,WR,964,Desethyl atrazine,R,42,25,T,I,,Q ,H,O,901,34,,KS,3,8,25,50,2,WR,CO1
KS0309025001WRCO1,WR,305,Atrazine,R,180,5,T,I,,,H,O,901,34,,KS,3,9,2,50,1,WR,CO1
KS0309025001WRCO1,WR,964,Desethyl atrazine,R,132,25,T,I,,,H,O,901,34,,KS,3,9,2,50,1,WR,CO1
KS0309025002WRCO1,WR,283,Metolachlor,A,276,5,T,I,,,H,O,901,34,,KS,3,9,2,50,2,WR,CO1
KS0309025002WRCO1,WR,964,Desethyl atrazine,R,100,25,T,I,,,H,O,901,34,,KS,3,9,2,50,2,WR,CO1
KS0309225001WRCO1,WR,283,Metolachlor,A,23,5,T,I,,,H,O,901,34,,KS,3,9,22,50,1,WR,CO1
KS0309225001WRCO1,WR,349,Oxychlordane,A,7,4,T,I,,Q ,H,O,901,34,,KS,3,9,22,50,1,WR,CO1
KS0309225001WRCO1,WR,305,Atrazine,R,173,5,T,I,,,H,O,901,34,,KS,3,9,22,50,1,WR,CO1
KS0309235002WRCO1,WR,283,Metolachlor,A,21,5,T,I,,,H,O,901,34,,KS,3,9,23,50,2,WR,CO1
KS0309235002WRCO1,WR,349,Oxychlordane,A,7,4,T,I,,Q ,H,O,901,34,,KS,3,9,23,50,2,WR,CO1
KS0310065001WRCO1,WR,283,Metolachlor,A,8,5,T,I,,Q ,H,O,901,34,,KS,3,10,6,50,1,WR,CO1
KS0310075002WRCO1,WR,964,Desethyl atrazine,R,42,25,T,I,,Q ,H,O,901,34,,KS,3,10,7,50,2,WR,CO1
KS0310075002WRCO1,WR,283,Metolachlor,A,21,5,T,I,,,H,O,901,34,,KS,3,10,7,50,2,WR,CO1
KS0310135001WRCO1,WR,964,Desethyl atrazine,R,42,25,T,M,,Q ,H,O,901,7,,KS,3,10,13,50,1,WR,CO1
KS0310135001WRCO1,WR,283,Metolachlor,A,8,5,T,M,,Q ,H,O,901,7,,KS,3,10,13,50,1,WR,CO1
KS0310205001WRCO1,WR,305,Atrazine,R,34,5,T,I,,,H,O,901,34,,KS,3,10,20,50,1,WR,CO1
KS0310205002WRCO1,WR,964,Desethyl atrazine,R,159,25,T,I,,,H,O,901,34,,KS,3,10,20,50,2,WR,CO1
KS0310205002WRCO1,WR,283,Metolachlor,A,24,5,T,I,,,H,O,901,34,,KS,3,10,20,50,2,WR,CO1
KS0310275001WRCO1,WR,305,Atrazine,R,36,5,T,M,,,H,O,901,7,,KS,3,10,27,50,1,WR,CO1
KS0310275001WRCO1,WR,283,Metolachlor,A,8,5,T,M,,Q ,H,O,901,7,,KS,3,10,27,50,1,WR,CO1
KS0310275002WRCO1,WR,305,Atrazine,R,222,5,T,M,,,H,O,901,7,,KS,3,10,27,50,2,WR,CO1
KS0310275002WRCO1,WR,964,Desethyl atrazine,R,110,25,T,M,,,H,O,901,7,,KS,3,10,27,50,2,WR,CO1
KS0311035001WRCO1,WR,283,Metolachlor,A,8,5,T,I,,Q ,H,O,901,34,,KS,3,11,3,50,1,WR,CO1
KS0311045002WRCO1,WR,964,Desethyl atrazine,R,94,25,T,I,,,H,O,901,34,,KS,3,11,4,50,2,WR,CO1
KS0311045002WRCO1,WR,283,Metolachlor,A,19,5,T,I,,,H,O,901,34,,KS,3,11,4,50,2,WR,CO1
KS0311105001WRCO1,WR,305,Atrazine,R,32,5,T,M,,,H,O,901,7,,KS,3,11,10,50,1,WR,CO1
KS0311105001WRCO1,WR,283,Metolachlor,A,8,5,T,M,,Q ,H,O,901,7,,KS,3,11,10,50,1,WR,CO1
KS0311105002WRCO1,WR,283,Metolachlor,A,20,5,T,M,,,H,O,901,7,,KS,3,11,10,50,2,WR,CO1
KS0311105002WRCO1,WR,305,Atrazine,R,190,5,T,M,,,H,O,901,7,,KS,3,11,10,50,2,WR,CO1
KS0311175001WRCO1,WR,305,Atrazine,R,41,5,T,M,,,H,O,901,7,,KS,3,11,17,50,1,WR,CO1
KS0311175001WRCO1,WR,283,Metolachlor,A,8,5,T,M,,Q ,H,O,901,7,,KS,3,11,17,50,1,WR,CO1
KS0311185002WRCO1,WR,964,Desethyl atrazine,R,125,25,T,M,,,H,O,901,7,,KS,3,11,18,50,2,WR,CO1
KS0311185002WRCO1,WR,283,Metolachlor,A,23,5,T,M,,,H,O,901,7,,KS,3,11,18,50,2,WR,CO1
KS0312015001WRCO1,WR,305,Atrazine,R,51,5,T,M,,,H,O,901,7,,KS,3,12,1,50,1,WR,CO1
KS0312025002WRCO1,WR,964,Desethyl atrazine,R,116,25,T,M,,,H,O,901,7,,KS,3,12,2,50,2,WR,CO1
KS0312025002WRCO1,WR,283,Metolachlor,A,24,5,T,M,,,H,O,901,7,,KS,3,12,2,50,2,WR,CO1
KS0312085001WRCO1,WR,305,Atrazine,R,64,5,T,M,,,H,O,901,7,,KS,3,12,8,50,1,WR,CO1
KS0312085002WRCO1,WR,964,Desethyl atrazine,R,113,25,T,M,,,H,O,901,7,,KS,3,12,8,50,2,WR,CO1
KS0312085002WRCO1,WR,283,Metolachlor,A,8,5,T,M,,Q ,H,O,901,7,,KS,3,12,8,50,2,WR,CO1
KS0312155001WRCO1,WR,964,Desethyl atrazine,R,103,25,T,I,,,H,O,901,34,,KS,3,12,15,50,1,WR,CO1
KS0312155002WRCO1,WR,305,Atrazine,R,268,5,T,I,,,H,O,901,34,,KS,3,12,15,50,2,WR,CO1
KS0312155002WRCO1,WR,283,Metolachlor,A,8,5,T,I,,Q ,H,O,901,34,,KS,3,12,15,50,2,WR,CO1
KS0301065001WRCO1,WR,305,Atrazine,R,8,5,T,I,,Q,H,O,901,34,,KS,3,1,6,50,1,WR,CO1
KS0301065002WRCO1,WR,305,Atrazine,R,44,5,T,I,,,H,O,901,34,,KS,3,1,6,50,2,WR,CO1
KS0301135001WRCO1,WR,305,Atrazine,R,54,5,T,I,,,H,O,901,34,,KS,3,1,13,50,1,WR,CO1
KS0301135002WRCO1,WR,305,Atrazine,R,634,5,T,I,,,H,O,901,34,,KS,3,1,13,50,2,WR,CO1
KS0301205001WRCO1,WR,283,Metolachlor,A,8,5,T,I,,Q,H,O,901,34,,KS,3,1,20,50,1,WR,CO1
KS0301215002WRCO1,WR,305,Atrazine,R,327,5,T,I,,,H,O,901,34,,KS,3,1,21,50,2,WR,CO1
KS0301275001WRCO1,WR,305,Atrazine,R,104,5,T,I,,,H,O,901,34,,KS,3,1,27,50,1,WR,CO1
KS0301285002WRCO1,WR,964,Desethyl atrazine,R,26,25,T,I,,,H,O,901,34,,KS,3,1,28,50,2,WR,CO1
KS0302045001WRCO1,WR,283,Metolachlor,A,8,5,T,I,,Q,H,O,901,34,,KS,3,2,4,50,1,WR,CO1
KS0302045002WRCO1,WR,964,Desethyl atrazine,R,58,25,T,I,,,H,O,901,34,,KS,3,2,4,50,2,WR,CO1
KS0302105001WRCO1,WR,305,Atrazine,R,20,5,T,I,,,HU,O,901,34,,KS,3,2,10,50,1,WR,CO1
KS0302105002WRCO1,WR,305,Atrazine,R,236,5,T,I,,,HU,O,901,34,,KS,3,2,10,50,2,WR,CO1
KS0302175001WRCO1,WR,305,Atrazine,R,162,5,T,I,,,HU,O,901,34,,KS,3,2,17,50,1,WR,CO1
KS0302185002WRCO1,WR,305,Atrazine,R,155,5,T,I,,,HU,O,901,34,,KS,3,2,18,50,2,WR,CO1
KS0302245001WRCO1,WR,283,Metolachlor,A,116,5,T,I,,,HU,O,901,34,,KS,3,2,24,50,1,WR,CO1
KS0302245002WRCO1,WR,305,Atrazine,R,146,5,T,I,,,HU,O,901,34,,KS,3,2,24,50,2,WR,CO1
KS0303035001WRCO1,WR,305,Atrazine,R,196,5,T,I,,,HU,O,901,34,,KS,3,3,3,50,1,WR,CO1
KS0303035002WRCO1,WR,283,Metolachlor,A,23,5,T,I,,,HU,O,901,34,,KS,3,3,3,50,2,WR,CO1
KS0303105001WRCO1,WR,964,Desethyl atrazine,R,92,25,T,I,,,HU,O,901,34,,KS,3,3,10,50,1,WR,CO1
KS0303105002WRCO1,WR,305,Atrazine,R,166,5,T,I,,,HU,O,901,34,,KS,3,3,10,50,2,WR,CO1
KS0303175001WRCO1,WR,305,Atrazine,R,113,5,T,I,,,HU,O,901,34,,KS,3,3,17,50,1,WR,CO1
KS0303245001WRCO1,WR,305,Atrazine,R,121,5,T,I,,,HU,O,901,34,,KS,3,3,24,50,1,WR,CO1
KS0303315001WRCO1,WR,964,Desethyl atrazine,R,83,25,T,I,,,HU,O,901,34,,KS,3,3,31,50,1,WR,CO1
KS0303315002WRCO1,WR,305,Atrazine,R,8,5,T,,,Q ,HU,O,901,34,,KS,3,3,31,50,2,WR,CO1
KS0304075001WRCO1,WR,305,Atrazine,R,75,5,T,I,,,HU,O,901,34,,KS,3,4,7,50,1,WR,CO1
KS0304075002WRCO1,WR,305,Atrazine,R,186,5,T,I,,,HU,O,901,34,,KS,3,4,7,50,2,WR,CO1
KS0304145001WRCO1,WR,964,Desethyl atrazine,R,110,25,T,I,,,HU,O,901,34,,KS,3,4,14,50,1,WR,CO1
KS0304145002WRCO1,WR,305,Atrazine,R,196,5,T,I,,,HU,O,901,34,,KS,3,4,14,50,2,WR,CO1
KS0304215001WRCO1,WR,305,Atrazine,R,107,5,T,I,,,HU,O,901,34,,KS,3,4,21,50,1,WR,CO1
KS0304215002WRCO1,WR,964,Desethyl atrazine,R,168,25,T,I,,,HU,O,901,34,,KS,3,4,21,50,2,WR,CO1
KS0304285001WRCO1,WR,807,Acetochlor,A,89,10,T,I,,,HU,O,901,34,,KS,3,4,28,50,1,WR,CO1
KS0305055001WRCO1,WR,964,Desethyl atrazine,R,538,25,T,I,,,HU,O,901,34,,KS,3,5,5,50,1,WR,CO1
KS0305055002WRCO1,WR,964,Desethyl atrazine,R,81,25,T,I,,,HU,O,901,34,,KS,3,5,5,50,2,WR,CO1
KS0305125001WRCO1,WR,283,Metolachlor,A,74,5,T,I,,,HU,O,901,34,,KS,3,5,12,50,1,WR,CO1
KS0305125002WRCO1,WR,964,Desethyl atrazine,R,76,25,T,I,,,HU,O,901,34,,KS,3,5,12,50,2,WR,CO1
KS0305195001WRCO1,WR,964,Desethyl atrazine,R,428,25,T,I,,,HU,O,901,34,,KS,3,5,19,50,1,WR,CO1
KS0305205002WRCO1,WR,305,Atrazine,R,223,5,T,I,,,HU,O,901,34,,KS,3,5,20,50,2,WR,CO1
KS0305275001WRCO1,WR,807,Acetochlor,A,113,10,T,I,,,HU,O,901,34,,KS,3,5,27,50,1,WR,CO1
KS0305275002WRCO1,WR,283,Metolachlor,A,36,5,T,I,,,HU,O,901,34,,KS,3,5,27,50,2,WR,CO1
KS0306025001WRCO1,WR,305,Atrazine,R,1402,5,T,I,,,HU,O,901,34,,KS,3,6,2,50,1,WR,CO1
KS0306025002WRCO1,WR,964,Desethyl atrazine,R,114,25,T,I,,,HU,O,901,34,,KS,3,6,2,50,2,WR,CO1
KS0306095001WRCO1,WR,283,Metolachlor,A,138,5,T,I,,,H,O,901,34,,KS,3,6,9,50,1,WR,CO1
KS0306095002WRCO1,WR,305,Atrazine,R,343,5,T,I,,,H,O,901,34,,KS,3,6,9,50,2,WR,CO1
KS0306165001WRCO1,WR,964,Desethyl atrazine,R,663,25,T,I,,,H,O,901,34,,KS,3,6,16,50,1,WR,CO1
KS0306175002WRCO1,WR,305,Atrazine,R,975,5,T,I,,,H,O,901,34,,KS,3,6,17,50,2,WR,CO1
KS0306235001WRCO1,WR,964,Desethyl atrazine,R,377,25,T,I,,,H,O,901,34,,KS,3,6,23,50,1,WR,CO1
KS0306235002WRCO1,WR,305,Atrazine,R,420,5,T,I,,,H,O,901,34,,KS,3,6,23,50,2,WR,CO1
KS0307075001WRCO1,WR,305,Atrazine,R,2679,5,T,I,,,H,O,901,34,,KS,3,7,7,50,1,WR,CO1
KS0307075002WRCO1,WR,305,Atrazine,R,482,5,T,I,,,H,O,901,34,,KS,3,7,7,50,2,WR,CO1
KS0307145001WRCO1,WR,964,Desethyl atrazine,R,397,25,T,I,,,H,O,901,34,,KS,3,7,14,50,1,WR,CO1
KS0307145002WRCO1,WR,305,Atrazine,R,579,5,T,I,,,H,O,901,34,,KS,3,7,14,50,2,WR,CO1
KS0307225002WRCO1,WR,305,Atrazine,R,258,5,T,I,,,H,O,901,34,,KS,3,7,22,50,2,WR,CO1
KS0307245001WRCO1,WR,964,Desethyl atrazine,R,286,25,T,I,,,H,O,901,34,,KS,3,7,24,50,1,WR,CO1
KS0307285001WRCO1,WR,305,Atrazine,R,374,5,T,I,,,H,O,901,34,,KS,3,7,28,50,1,WR,CO1
KS0307295002WRCO1,WR,305,Atrazine,R,255,5,T,I,,,H,O,901,34,,KS,3,7,29,50,2,WR,CO1
KS0308045001WRCO1,WR,283,Metolachlor,A,27,5,T,I,,,H,O,901,34,,KS,3,8,4,50,1,WR,CO1
KS0308055002WRCO1,WR,305,Atrazine,R,307,5,T,I,,,H,O,901,34,,KS,3,8,5,50,2,WR,CO1
KS0308125002WRCO1,WR,305,Atrazine,R,222,5,T,I,,,H,O,901,34,,KS,3,8,12,50,2,WR,CO1
KS0308185001WRCO1,WR,964,Desethyl atrazine,R,217,25,T,I,,,H,O,901,34,,KS,3,8,18,50,1,WR,CO1
KS0308185002WRCO1,WR,305,Atrazine,R,225,5,T,I,,,H,O,901,34,,KS,3,8,18,50,2,WR,CO1
KS0308255001WRCO1,WR,305,Atrazine,R,225,5,T,I,,,H,O,901,34,,KS,3,8,25,50,1,WR,CO1
KS0308255002WRCO1,WR,283,Metolachlor,A,8,5,T,I,,Q ,H,O,901,34,,KS,3,8,25,50,2,WR,CO1
KS0309025001WRCO1,WR,283,Metolachlor,A,8,5,T,I,,Q ,H,O,901,34,,KS,3,9,2,50,1,WR,CO1
KS0309025002WRCO1,WR,305,Atrazine,R,521,5,T,I,,,H,O,901,34,,KS,3,9,2,50,2,WR,CO1
KS0309085001WRCO1,WR,305,Atrazine,R,95,5,T,I,,,H,O,901,34,,KS,3,9,8,50,1,WR,CO1
KS0309085002WRCO1,WR,305,Atrazine,R,31,5,T,I,,,H,O,901,34,,KS,3,9,8,50,2,WR,CO1
KS0309155001WRCO1,WR,305,Atrazine,R,130,5,T,I,,,H,O,901,34,,KS,3,9,15,50,1,WR,CO1
KS0309225001WRCO1,WR,964,Desethyl atrazine,R,88,25,T,I,,,H,O,901,34,,KS,3,9,22,50,1,WR,CO1
KS0309235002WRCO1,WR,305,Atrazine,R,61,5,T,I,,,H,O,901,34,,KS,3,9,23,50,2,WR,CO1
KS0309295001WRCO1,WR,305,Atrazine,R,87,5,T,I,,,H,O,901,34,,KS,3,9,29,50,1,WR,CO1
KS0310065001WRCO1,WR,305,Atrazine,R,44,5,T,I,,,H,O,901,34,,KS,3,10,6,50,1,WR,CO1
KS0310075002WRCO1,WR,305,Atrazine,R,186,5,T,I,,,H,O,901,34,,KS,3,10,7,50,2,WR,CO1
KS0310135001WRCO1,WR,305,Atrazine,R,44,5,T,M,,,H,O,901,7,,KS,3,10,13,50,1,WR,CO1
KS0310145002WRCO1,WR,305,Atrazine,R,26,5,T,M,,,H,O,901,7,,KS,3,10,14,50,2,WR,CO1
KS0310205001WRCO1,WR,283,Metolachlor,A,8,5,T,I,,Q ,H,O,901,34,,KS,3,10,20,50,1,WR,CO1
KS0310205002WRCO1,WR,305,Atrazine,R,185,5,T,I,,,H,O,901,34,,KS,3,10,20,50,2,WR,CO1
KS0310275001WRCO1,WR,964,Desethyl atrazine,R,49,25,T,M,,,H,O,901,7,,KS,3,10,27,50,1,WR,CO1
KS0310275002WRCO1,WR,283,Metolachlor,A,34,5,T,M,,,H,O,901,7,,KS,3,10,27,50,2,WR,CO1
KS0311035001WRCO1,WR,305,Atrazine,R,19,5,T,I,,,H,O,901,34,,KS,3,11,3,50,1,WR,CO1
KS0311045002WRCO1,WR,305,Atrazine,R,144,5,T,I,,,H,O,901,34,,KS,3,11,4,50,2,WR,CO1
KS0311105001WRCO1,WR,964,Desethyl atrazine,R,42,25,T,M,,Q ,H,O,901,7,,KS,3,11,10,50,1,WR,CO1
KS0311105002WRCO1,WR,964,Desethyl atrazine,R,99,25,T,M,,,H,O,901,7,,KS,3,11,10,50,2,WR,CO1
KS0311175001WRCO1,WR,964,Desethyl atrazine,R,88,25,T,M,,,H,O,901,7,,KS,3,11,17,50,1,WR,CO1
KS0311185002WRCO1,WR,305,Atrazine,R,212,5,T,M,,,H,O,901,7,,KS,3,11,18,50,2,WR,CO1
KS0312015001WRCO1,WR,964,Desethyl atrazine,R,98,25,T,M,,,H,O,901,7,,KS,3,12,1,50,1,WR,CO1
KS0312025002WRCO1,WR,305,Atrazine,R,163,5,T,M,,,H,O,901,7,,KS,3,12,2,50,2,WR,CO1
KS0312085001WRCO1,WR,964,Desethyl atrazine,R,95,25,T,M,,,H,O,901,7,,KS,3,12,8,50,1,WR,CO1
KS0312085002WRCO1,WR,305,Atrazine,R,153,5,T,M,,,H,O,901,7,,KS,3,12,8,50,2,WR,CO1
KS0312155001WRCO1,WR,305,Atrazine,R,160,5,T,I,,,H,O,901,34,,KS,3,12,15,50,1,WR,CO1
KS0312155002WRCO1,WR,964,Desethyl atrazine,R,372,25,T,I,,,H,O,901,34,,KS,3,12,15,50,2,WR,CO1
KS0703195501WGMN1,WG,26,"2,4-D",G,4.2,2.5,T,LU,,Q,H,O,999,52,,KS,7,3,19,55,1,WG,MN1
KS0706115501WGMN1,WG,26,"2,4-D",G,48.6,2.5,T,LU,,,H,O,999,52,,KS,7,6,11,55,1,WG,MN1
KS0709175501WGMN1,WG,26,"2,4-D",G,4.2,2.5,T,LU,,Q,H,O,999,52,,KS,7,9,17,55,1,WG,MN1
KS0812174084BAUS2S,BA,906,"DDT p,p'",A,0.0161,0.008,M,M,,,,O,818,7,5 AL,KS,8,12,17,40,84,BA,US2S
KS0812174084BAUS2S,BA,910,"DDE p,p'",A,0.0256,0.002,M,M,,,,O,818,7,5 AL,KS,8,12,17,40,84,BA,US2S
KS0904144013BAUS2S,BA,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.0116,0.001,M,GN,,,,O,818,72,3,KS,9,4,14,40,13,BA,US2S
KS0812154002BAUS2H,BA,930,Bifenthrin,O,0.0017,0.001,M,GN,,,,O,818,72,1,KS,8,12,15,40,2,BA,US2H
KS0812164003BAUS2H,BA,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.0019,0.001,M,GN,,,,O,818,72,3,KS,8,12,16,40,3,BA,US2H
KS0812174084BAUS2S,BA,908,"DDD p,p'",A,0.0046,0.002,M,M,,,,O,818,7,5 AL,KS,8,12,17,40,84,BA,US2S
KS0812294002BAUS2S,BA,910,"DDE p,p'",A,0.0219,0.002,M,M,,,,O,818,7,5 AL,KS,8,12,29,40,2,BA,US2S
KS0901054002BAUS2S,BA,930,Bifenthrin,O,0.0013,0.001,M,GN,,,,O,818,72,1,KS,9,1,5,40,2,BA,US2S
KS0901134002BAUS2H,BA,930,Bifenthrin,O,0.0017,0.001,M,GN,,,,O,818,72,1,KS,9,1,13,40,2,BA,US2H
KS0901194002BAUS2S,BA,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.0014,0.001,M,GN,,,,O,818,72,3,KS,9,1,19,40,2,BA,US2S
KS0901204013BAUS2S,BA,539,Permethrin Total,O,0.0193,0.01,M,GN,,,,O,818,72,1.5,KS,9,1,20,40,13,BA,US2S
KS0901274002BAUS2H,BA,930,Bifenthrin,O,0.0017,0.001,M,GN,,,,O,818,72,1,KS,9,1,27,40,2,BA,US2H
KS0902034013BAUS2S,BA,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.0027,0.001,M,GN,,,,O,818,72,3,KS,9,2,3,40,13,BA,US2S
KS0902044001BAUS2H,BA,321,Hexachlorobenzene (HCB),A,0.0016,0.001,M,GN,,V,,O,818,72,NT,KS,9,2,4,40,1,BA,US2H
KS0902184001BAUS2S,BA,910,"DDE p,p'",A,0.0023,0.002,M,M,,,,O,818,7,5 AL,KS,9,2,18,40,1,BA,US2S
KS0902234002BAUS2S,BA,930,Bifenthrin,O,0.0014,0.001,M,GN,,,,O,818,72,1,KS,9,2,23,40,2,BA,US2S
KS0903024002BAUS2H,BA,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.0016,0.001,M,GN,,,,O,818,72,3,KS,9,3,2,40,2,BA,US2H
KS0903164003BAUS2S,BA,539,Permethrin Total,O,0.01,0.01,M,GN,,,,O,818,72,1.5,KS,9,3,16,40,3,BA,US2S
KS0903234002BAUS2S,BA,930,Bifenthrin,O,0.0015,0.001,M,GN,,,,O,818,72,1,KS,9,3,23,40,2,BA,US2S
KS0903304002BAUS2S,BA,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.0011,0.001,M,GN,,,,O,818,72,3,KS,9,3,30,40,2,BA,US2S
KS0903304013BAUS2S,BA,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.0041,0.001,M,GN,,,,O,818,72,3,KS,9,3,30,40,13,BA,US2S
KS0904134002BAUS2H,BA,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.0037,0.001,M,GN,,,,O,818,72,3,KS,9,4,13,40,2,BA,US2H
KS0904144013BAUS2S,BA,910,"DDE p,p'",A,0.0049,0.002,M,M,,,,O,818,7,5 AL,KS,9,4,14,40,13,BA,US2S
KS0904284013BAUS2H,BA,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.0025,0.001,M,GN,,,,O,818,72,3,KS,9,4,28,40,13,BA,US2H
KS0812174084BMUS2S,BM,910,"DDE p,p'",A,0.0066,0.002,M,M,,,,O,818,7,5 AL,KS,8,12,17,40,84,BM,US2S
KS0903304013BMUS2S,BM,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.0013,0.001,M,GN,,,,O,818,72,0.2,KS,9,3,30,40,13,BM,US2S
KS0904144013BMUS2S,BM,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",O,0.0017,0.001,M,GN,,,,O,818,72,0.2,KS,9,4,14,40,13,BM,US2S
KS0901145003WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52,,KS,9,1,14,50,3,WR,MT1
KS0901145003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LU,,Q,,O,811,52,,KS,9,1,14,50,3,WR,MT1
KS0901145003WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,2.3,1.4,T,LU,,Q,,O,811,52,,KS,9,1,14,50,3,WR,MT1
KS0901145003WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52,,KS,9,1,14,50,3,WR,MT1
KS0901145003WRMT1,WR,942,Prometon,R,0.59,0.17,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WR,MT1
KS0901145003WRMT1,WR,964,Desethyl atrazine,R,17,0.43,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WR,MT1
KS0901145003WRMT1,WR,305,Atrazine,R,15,0.66,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WR,MT1
KS0901145003WRMT1,WR,AED,Hydroxy atrazine,R,13,1.2,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WR,MT1
KS0901145003WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52,,KS,9,1,14,50,3,WR,MT1
KS0901145003WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52,,KS,9,1,14,50,3,WR,MT1
KS0901145003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,4.9,0.36,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WR,MT1
KS0901265003WRMT1,WR,26,"2,4-D",G,2.3,0.65,T,LU,,,,O,811,52,,KS,9,1,26,50,3,WR,MT1
KS0901265003WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52,,KS,9,1,26,50,3,WR,MT1
KS0901265003WRMT1,WR,942,Prometon,R,0.57,0.17,T,LU,,,,O,811,52,,KS,9,1,26,50,3,WR,MT1
